_id,userId,projectName,years,startDate,endDate,projectDescription,skillsGained,mentor,client
661541f0f18a366646f046b4,66154162f18a366646f0208a,Data Visualization Platform Development with Power BI and React,5,2025-01-21,2024-05-09,"College body her black represent. Receive score office cover stand. Simple determine some local force. Conference few improve can close within.
During pay best discover gun subject.",AWS Lambda,Julie Fleming,Roman Inc
661541f0f18a366646f046b5,66154162f18a366646f0208b,"Building a Serverless Web Application with AWS, React, and AWS Lambda",8,2025-03-24,2024-05-09,"Thousand table good foot. Idea through which financial president. Democratic bank surface quite TV protect.
Medical own not history. Fire order information its care traditional media.",Angular,Mary Clark,"Hernandez, Banks and Rollins"
661541f0f18a366646f046b6,66154162f18a366646f0208b,PHP-based E-commerce Website Development on AWS,8,2024-08-13,2024-05-09,"Public record take hope news. Find beat him mind institution ask want.
Tree newspaper one walk. Wonder guy third clearly drive.",Snowflake,Heather Christian,Mcbride Group
661541f0f18a366646f046b7,66154162f18a366646f0208c,Creating Interactive Presentations with Slides and React,5,2024-12-10,2024-05-09,From special contain machine. Front what a option evening thought. Feel lot my blood present whom. Professional us follow sort.,ADF,Tara Parker,Griffin PLC
661541f0f18a366646f046b8,66154162f18a366646f0208c,Serverless Backend Development with AWS Lambda and Python,6,2025-04-01,2024-05-09,Owner husband history lot dark give. Ever book same finish life ahead brother. Mind manage physical order language former course network.,Power BI,Heather Washington,Williams-Glover
661541f0f18a366646f046b9,66154162f18a366646f0208d,React-based CMS (Content Management System) Development,7,2025-03-11,2024-05-09,"Behind discuss truth choose certainly send. Several gas real save nature. Save seem per improve between cultural likely.
Economy body create while. Management during company paper change half.",React,Melissa Gross,Jones-Fitzpatrick
661541f0f18a366646f046ba,66154162f18a366646f0208d,Creating Interactive Presentations with Slides and React,5,2024-11-21,2024-05-09,"Clearly street difficult. Small season partner last themselves view move explain.
West over artist those onto strong.",Alteryx,Heather Middleton,Poole LLC
661541f0f18a366646f046bb,66154162f18a366646f0208e,Data Analysis Automation with Python and Alteryx,3,2025-01-16,2024-05-09,"Various subject build between throw likely stand customer. You own day yet line size without. Pull exist again seven research risk.
Sure doctor do take.",PHP,Jared Mcclain Jr.,"Gonzalez, Smith and Le"
661541f0f18a366646f046bc,66154162f18a366646f0208e,Project Management Dashboard using Power BI and Presenting,1,2025-03-20,2024-05-09,Leader town court. Song thank evening water wrong teach get teacher.,React Native,Nathaniel Wilson,Thomas-Barton
661541f0f18a366646f046bd,66154162f18a366646f0208f,ETL Pipeline Implementation with ADF and Snowflake,2,2024-05-29,2024-05-09,"Study set nothing. Similar song change vote.
Far either take tonight. Else whatever less raise modern require civil. Couple her thousand evening thing civil house force.",ADF,Jennifer Greene,Bell-Moore
661541f0f18a366646f046be,66154162f18a366646f0208f,Data Analysis Automation with Python and Alteryx,5,2025-02-10,2024-05-09,"Event social situation mouth sound upon.
Amount coach authority international politics chance. Thought financial meet.",Snowflake,Keith Best,Davis Group
661541f0f18a366646f046bf,66154162f18a366646f02090,Data Integration Automation using Alteryx and AWS Lambda,8,2024-10-16,2024-05-09,"Various suffer summer relationship. New each former mean present.
Newspaper Mrs value method practice. Point oil billion free last.
Even half Congress but involve.",PHP,Sherry Stanley,"Nichols, Rhodes and Young"
661541f0f18a366646f046c0,66154162f18a366646f02090,Creating Interactive Presentations with Slides and React,6,2024-07-06,2024-05-09,"Cell try wind throughout party keep maybe. Need process stock painting cup wonder keep.
Development toward source wide over hair also. Admit wife stock. Kind draw across task.",ADF,Diana Anderson,Walters-Clay
661541f0f18a366646f046c1,66154162f18a366646f02091,Creating Interactive Presentations with Slides and React,8,2024-09-30,2024-05-09,"Reflect different his government bar baby. Assume type read maintain fill. Expert happy likely office.
Add need week. Bill arrive sister magazine fish could edge. Care day relate dinner apply.",Project Mgmt,Erica Ortega,Davis Inc
661541f0f18a366646f046c2,66154162f18a366646f02091,PHP-based E-commerce Website Development on AWS,8,2024-12-27,2024-05-09,National hold western per population mean. Billion modern look peace three rest anyone child.,Angular,Marie Watson,"Sanders, Hanna and Ortiz"
661541f0f18a366646f046c3,66154162f18a366646f02092,Building a Data Lake on AWS using Snowflake and Python,10,2025-03-20,2024-05-09,Impact glass million notice could man. House free morning direction inside what. Red player arrive population early sea.,Power BI,David Conrad,Jones LLC
661541f0f18a366646f046c4,66154162f18a366646f02092,Serverless Backend Development with AWS Lambda and Python,5,2024-07-19,2024-05-09,Camera free discuss. Interesting create establish enough represent prevent sign sister.,Slides,James Valentine,"Parker, Lamb and Schaefer"
661541f0f18a366646f046c5,66154162f18a366646f02093,Data Integration Automation using Alteryx and AWS Lambda,3,2024-11-16,2024-05-09,"Who available I move country make season. Language throughout forward respond medical high.
Visit huge executive science particularly little could international. Any policy fall inside.",Slides,Joseph Dillon,Gross-Gibbs
661541f0f18a366646f046c6,66154162f18a366646f02093,Snowflake Data Warehouse Migration and Integration,2,2024-05-11,2024-05-09,Approach fly about strong occur. Political oil expect talk know reflect. Subject hold black political might hospital as official.,Alteryx,James Smith,Oconnor-Pope
661541f0f18a366646f046c7,66154162f18a366646f02094,Creating Interactive Presentations with Slides and React,10,2024-08-25,2024-05-09,"Bank current give me. Small far gas cause head.
Talk admit old certainly drive course sister. Begin soldier high image. Herself game century.",Power BI,Cameron Diaz,"Frank, Knight and Stephenson"
661541f0f18a366646f046c8,66154162f18a366646f02094,Data Integration Automation using Alteryx and AWS Lambda,4,2025-01-19,2024-05-09,"Pick force source story right. Conference forget benefit task us box edge.
Other technology than despite people. Both home available gas. Total stop view born hard property.",Project Mgmt,Michael Briggs,Boone-Brown
661541f0f18a366646f046c9,66154162f18a366646f02095,Building Scalable Web Applications with Angular and AWS,6,2024-11-25,2024-05-09,Travel town dinner gun growth adult structure age. Total prove lose dark coach away.,React Native,Laurie Hamilton,Price-Holloway
661541f0f18a366646f046ca,66154162f18a366646f02095,ETL Pipeline Implementation with ADF and Snowflake,5,2025-03-09,2024-05-09,"Fear could study. Arm manage yourself home card. Study keep machine represent data daughter any.
Apply heavy kid mission. Black short recently pressure save art.",Angular,Amber Carter,Wilson LLC
661541f0f18a366646f046cb,66154162f18a366646f02096,Snowflake Data Warehouse Migration and Integration,3,2024-11-06,2024-05-09,Win research account put group. Between bar size beautiful American college always order. Decade happy bed move condition. Common newspaper per democratic house firm sense.,React,Vanessa Rivera,Martin Ltd
661541f0f18a366646f046cc,66154162f18a366646f02096,Data Integration Automation using Alteryx and AWS Lambda,5,2025-03-26,2024-05-09,"Official other near team listen toward little. Past green three paper together stop.
Sometimes kid night within style drug box. Republican whom sea important culture.",PHP,John Baker,Brooks-Guerra
661541f0f18a366646f046cd,66154162f18a366646f02097,Data Visualization Platform Development with Power BI and React,10,2024-05-18,2024-05-09,"Skin boy or region thank also chair best. Citizen building on call.
Very within official month. Act unit rest.",React Native,David Mathews,"Phillips, Caldwell and Serrano"
661541f0f18a366646f046ce,66154162f18a366646f02097,Serverless Backend Development with AWS Lambda and Python,5,2024-05-17,2024-05-09,"Trouble show best character amount present establish method. Glass name hard play with own. Total morning training morning great when might painting.
Occur first system goal wall place matter.",Angular,Brett Ryan,Baker-Morgan
661541f0f18a366646f046cf,66154162f18a366646f02098,Building Scalable Web Applications with Angular and AWS,3,2024-06-04,2024-05-09,"Product position nearly skill. These image free two. Good role central occur strong soon onto air.
Agency coach others. Fact beat often oil name finally beat early. Than behavior every recent drop.",Angular,John Leon,Sanders LLC
661541f0f18a366646f046d0,66154162f18a366646f02098,Snowflake Data Warehouse Migration and Integration,5,2025-02-19,2024-05-09,Them college recently behavior. Nation sort use interest brother business. Structure attorney often wish husband table order agree.,PHP,Deanna Warren,Harris-Young
661541f0f18a366646f046d1,66154162f18a366646f02099,"Building a Serverless Web Application with AWS, React, and AWS Lambda",8,2024-09-04,2024-05-09,Second gas general. Miss western audience city better trade explain. Finish instead impact understand movie fill. Where them if live at whether.,Python,Brian Lewis,Moon-Valencia
661541f0f18a366646f046d2,66154162f18a366646f02099,Mobile App Development using React Native and AWS Amplify,3,2025-02-05,2024-05-09,"Wrong attorney see treatment throw from sort.
Doctor laugh perform street later feel. Season decide car center statement meet.",Alteryx,Brittany Baird,Francis-Hill
661541f1f18a366646f046d3,66154162f18a366646f0209a,Building Scalable Web Applications with Angular and AWS,5,2024-07-11,2024-05-09,Space evidence free word structure mean attack. Argue try outside policy student happy. Black upon coach way. Top begin public degree than.,Presenting,Shelly Moss,Rogers LLC
661541f1f18a366646f046d4,66154162f18a366646f0209a,Building a Data Lake on AWS using Snowflake and Python,4,2025-03-30,2024-05-09,"Your teach wall simply environmental father. Key spring try firm.
Most care third six long. Budget per thought her paper what.",Presenting,Dave Barber,Anderson LLC
661541f1f18a366646f046d5,66154162f18a366646f0209b,"Building a Serverless Web Application with AWS, React, and AWS Lambda",10,2025-02-25,2024-05-09,"Child long meeting church turn. One fund act time. After theory information property year.
A return where. Could music west concern.",Snowflake,Marc Valdez,"Stark, Graham and Lopez"
661541f1f18a366646f046d6,66154162f18a366646f0209b,PHP-based E-commerce Website Development on AWS,6,2025-01-01,2024-05-09,"Skill organization vote. Age data mind vote Mrs throughout. Better not author war party however.
Reflect along if remember inside per difficult skill. Agent along nearly.",Python,Brandi West,Green-Reynolds
661541f1f18a366646f046d7,66154162f18a366646f0209c,ETL Pipeline Implementation with ADF and Snowflake,8,2024-12-13,2024-05-09,"How seven top begin cause. Reduce politics always value way woman must.
Half dream contain project ahead sure those. Sense sister management dark probably. Thus on avoid style.",Presenting,April Valenzuela,Lopez PLC
661541f1f18a366646f046d8,66154162f18a366646f0209c,Data Integration Automation using Alteryx and AWS Lambda,1,2024-10-11,2024-05-09,"Business carry beat player. Fire bring grow wonder pull. Magazine picture hope mother focus social already.
Animal by happen perform although consider tell. Quality let fly product politics.",Slides,Jasmine Snow,Molina-Morrison
